component,feature,n_servers,weight_col,weight_sum,weighted_mean_loading,weighted_sd_loading,min_loading,max_loading
PC5,deaths_per_min,8,server_n_win_games,92720617.0,-0.16808516124600634,0.35648534283503697,-0.5232248082084479,0.4693036221333069
PC5,enemycreep_per_min,8,server_n_win_games,92720617.0,-0.041763308004018874,0.2285057181643221,-0.4848135799662585,0.1906394392864052
PC5,gold_per_min,8,server_n_win_games,92720617.0,0.05032765058873011,0.11868596305661418,-0.122667947679389,0.2073925121614538
PC5,kills_per_min,8,server_n_win_games,92720617.0,0.005868451475363428,0.4469651830905492,-0.406941663689866,0.6462376267667889
PC5,neutralcreep_per_min,8,server_n_win_games,92720617.0,-0.042750245549323405,0.06728863900758157,-0.2950492651569633,0.0289671744522677
PC5,timedead_fraction,8,server_n_win_games,92720617.0,0.07224497137490529,0.42504503746295963,-0.5559450545187375,0.5467268909515158
PC6,assists_per_min,8,server_n_win_games,92720617.0,-0.17913176683298718,0.14900790251382431,-0.312970112335197,0.141849092332851
PC6,damdealt_per_min,8,server_n_win_games,92720617.0,0.25914954797171874,0.4928994861814711,-0.6899489247830739,0.798075317361075
PC6,deaths_per_min,8,server_n_win_games,92720617.0,-0.29789262070180994,0.2852294391847526,-0.6388610528945647,0.1868594996209118
PC6,enemycreep_per_min,8,server_n_win_games,92720617.0,-0.23193067028961017,0.1903694223890228,-0.4976039643204555,0.0832839883950538
PC6,gold_per_min,8,server_n_win_games,92720617.0,0.013098656068353245,0.2530632851047303,-0.3498611536974262,0.4997468605850224
PC6,kills_per_min,8,server_n_win_games,92720617.0,0.30081337292400734,0.1921872434728899,-0.2998976291168595,0.5861833080538558
PC6,neutralcreep_per_min,8,server_n_win_games,92720617.0,-0.07384696181010708,0.057286372160820866,-0.1473840437074781,0.0912239775463762
PC6,timedead_fraction,8,server_n_win_games,92720617.0,0.08146773467310825,0.4104418926239617,-0.7819154879005752,0.5058845932004086
PC7,assists_per_min,8,server_n_win_games,92720617.0,-0.08829531981541952,0.11473697337822213,-0.1995193945145627,0.1138931737444391
PC7,damdealt_per_min,8,server_n_win_games,92720617.0,-0.3468382203725865,0.3360762908954277,-0.7982684458837328,0.0921140901327078
PC7,deaths_per_min,8,server_n_win_games,92720617.0,-0.3718940233065267,0.21104449478061543,-0.7268687146459806,-0.0904602906826896
PC7,enemycreep_per_min,8,server_n_win_games,92720617.0,-0.23194801723087075,0.12087607097080241,-0.4103547071342234,0.0221949804467185
PC7,gold_per_min,8,server_n_win_games,92720617.0,0.5194920567516883,0.10551662052035342,0.2716943962281591,0.7095375818102239
PC7,kills_per_min,8,server_n_win_games,92720617.0,0.28492511869675274,0.2245680364672098,-0.1475240755634597,0.5192185249897635
PC7,neutralcreep_per_min,8,server_n_win_games,92720617.0,-0.15816323032268864,0.034275056807425104,-0.1966313120531022,-0.0889946382724706
PC7,timedead_fraction,8,server_n_win_games,92720617.0,0.1398611733822289,0.19018168465998228,-0.1317325773435559,0.6148961072132016
PC8,assists_per_min,8,server_n_win_games,92720617.0,-0.1554941261005405,0.06558818194697692,-0.2369746132331827,0.0070988799812711
PC8,damdealt_per_min,8,server_n_win_games,92720617.0,0.21963097421613487,0.14760532178768576,-0.1410977352295802,0.2996962676136507
PC8,deaths_per_min,8,server_n_win_games,92720617.0,0.0381289757983829,0.2843017438570574,-0.6716705820997004,0.2433530648425518
PC8,enemycreep_per_min,8,server_n_win_games,92720617.0,-0.22360653183044935,0.11960030898919677,-0.4125996177314261,0.0280865078514859
PC8,gold_per_min,8,server_n_win_games,92720617.0,0.5433592222506679,0.29768158728361294,-0.2007842164649323,0.7576497507028355
