metric,platform,phase_local_peak
PC1,JP1,6.887397746137548
PC1,JP1,4.971864355713194
PC1,JP1,5.5318852070421975
PC1,JP1,3.803407474061228
PC1,JP1,6.222078561372975
PC1,JP1,17.19445502686638
PC1,JP1,7.480008829079914
PC1,JP1,8.330305410265865
PC1,JP1,21.472420189680008
PC1,JP1,14.13052857012135
PC1,JP1,3.708817245218839
PC1,JP1,0.1245912300678284
PC1,JP1,22.208429488047425
PC1,JP1,14.378603160988211
PC1,JP1,0.2700429457902622
PC1,JP1,9.296871824918563
PC1,JP1,8.85136916717331
PC1,JP1,17.71707965180655
PC1,JP1,2.939703118079052
PC1,JP1,2.335090837971656
PC1,JP1,18.388607016304206
PC1,JP1,6.952307747924039
PC1,JP1,6.1286572218926345
PC1,JP1,22.38992913060734
PC1,JP1,17.29670059382074
PC1,JP1,13.479229969930865
PC1,JP1,20.45904381933256
PC1,JP1,8.767153877693623
PC1,JP1,8.918217245231034
PC1,JP1,8.926080859435977
PC1,JP1,19.87820585983806
PC1,JP1,21.077675989388645
PC1,JP1,23.0738499879678
PC1,JP1,22.27173718813632
PC1,JP1,1.2403894243986286
PC1,JP1,20.52527970661295
PC1,JP1,2.501217192209253
PC1,JP1,22.680920034177497
PC1,JP1,14.654208302686875
PC1,JP1,2.629210885932181
PC1,JP1,17.86118142286815
PC1,JP1,22.899953792979385
PC1,JP1,1.568079082796373
PC1,JP1,0.6969942565241354
PC1,JP1,22.065445400738646
PC1,JP1,9.481219379379654
PC1,JP1,6.841774713888359
PC1,JP1,1.6503728114228622
PC1,JP1,18.501023041102734
PC1,JP1,9.758398586685386
PC1,JP1,11.751724618252528
PC1,JP1,20.891516200476477
PC1,JP1,4.982261211778209
PC1,JP1,1.3728126518951242
PC1,JP1,9.415778622796129
PC1,JP1,7.676483915446266
PC1,JP1,0.2921651907914615
PC1,JP1,20.89235764350969
PC1,JP1,23.638352166291064
PC1,JP1,22.694612236484385
PC1,JP1,23.467553780847844
PC1,JP1,11.112416429453438
PC1,JP1,8.734702593566269
PC1,JP1,22.426447926036104
PC1,JP1,17.954721321259207
PC1,JP1,8.427665062372682
PC1,JP1,21.499030277734704
PC1,JP1,21.97682488237797
PC1,JP1,19.345615205137392
PC1,JP1,8.53818076184065
PC1,JP1,15.929032324828798
PC1,JP1,11.462122590826166
PC1,JP1,21.18647481088022
PC1,JP1,10.84493774371941
PC1,JP1,8.066037445900292
PC1,JP1,21.82899496799468
PC1,JP1,5.06408671419095
PC1,JP1,12.523061846038914
PC1,JP1,4.167991832497023
PC1,JP1,10.767347420643713
PC1,JP1,8.958006334647422
PC1,JP1,19.38524432993662
PC1,JP1,10.665644747662268
PC1,JP1,13.716366045170822
PC1,JP1,8.944662177743176
PC1,JP1,5.151780952278777
PC1,JP1,9.710068947263576
PC1,JP1,3.587815550391156
PC1,JP1,2.795989774161693
PC1,JP1,8.127584011739103
PC1,JP1,8.126171098332563
PC1,JP1,20.83723491194587
PC1,JP1,20.016756383282225
PC1,JP1,18.934900173498782
PC1,JP1,19.7164981363832
PC1,JP1,17.51383723548451
PC1,JP1,23.1952716104849
PC1,JP1,0.1128912569829694
PC1,JP1,6.20262764600766
PC1,JP1,8.00311912142972
PC1,JP1,11.355773594790817
PC1,JP1,10.390548832116178
PC1,JP1,8.204999034561624
PC1,JP1,21.2653781157964
PC1,JP1,23.682922060437942
PC1,JP1,6.172670692146486
PC1,JP1,13.517208220903605
PC1,JP1,9.994113441586522
PC1,JP1,8.602028754448753
PC1,JP1,19.928552038031107
PC1,JP1,18.17749327181189
PC1,JP1,6.320929546862931
PC1,JP1,6.143500243654174
PC1,JP1,19.971599640502003
PC1,JP1,17.05126835003265
PC1,JP1,3.2038113902825494
PC1,JP1,6.1836100824254885
PC1,JP1,23.82339208315939
PC1,JP1,20.38943491106181
PC1,JP1,23.53458790981378
PC1,JP1,9.467816822143464
PC1,JP1,8.558012964788134
PC1,JP1,22.939163159652807
PC1,JP1,22.777383081662244
PC1,JP1,20.37199740391901
PC1,JP1,7.084774357721088
PC1,JP1,10.239947813811009
PC1,JP1,21.82405982370184
PC1,JP1,0.271690763664079
PC1,JP1,5.688869525676079
PC1,JP1,0.2846371038493984
PC1,JP1,22.730370111741365
PC1,JP1,22.896501439213917
PC1,JP1,5.020155330928642
PC1,JP1,6.9102528464505895
PC1,JP1,11.070549007341224
PC1,JP1,8.582047910363599
PC1,JP1,12.15791710904384
PC1,JP1,5.223565887194848
PC1,JP1,18.247595408453577
PC1,JP1,9.50287549855492
PC1,JP1,18.013421311865294
PC1,JP1,23.762447929758107
PC1,JP1,20.36427713707552
PC1,JP1,10.106414549876993
PC1,JP1,9.861896011748351
PC1,JP1,0.3677343070563736
PC1,JP1,0.6004547331395287
PC1,JP1,8.988325466484639
PC1,JP1,5.805049334445435
PC1,JP1,20.756209224553015
PC1,JP1,14.474176130642284
PC1,JP1,19.53671322116484
PC1,JP1,6.693381672382195
PC1,JP1,9.087539832902385
PC1,JP1,10.215643248443577
PC1,JP1,20.86478389004265
PC1,JP1,12.11657834824327
PC1,JP1,3.378747418577745
PC1,JP1,9.3718495867794
PC1,JP1,20.40259837147137
PC1,JP1,2.7262156531547177
PC1,JP1,0.9157958659505994
PC1,JP1,19.40542776598468
PC1,JP1,23.625404123452338
PC1,JP1,23.67228963425839
PC1,JP1,0.7024746595826699
PC1,JP1,6.6982684922281415
PC1,JP1,14.90168688249746
PC1,JP1,2.0270570346267576
PC1,JP1,16.38120797431836
PC1,JP1,8.26204186452101
PC1,JP1,0.515369917496372
PC1,JP1,9.223048846708346
PC1,JP1,13.54625706311467
PC1,JP1,4.766262657798791
PC1,JP1,5.8789706521782925
PC1,JP1,22.32917486080321
PC1,JP1,21.424428514029096
PC1,JP1,21.408514810431228
PC1,JP1,2.269505244114235
PC1,JP1,6.405002023282552
PC1,JP1,8.296883849808253
PC1,JP1,9.259640309968276
PC1,JP1,7.426539611985259
PC1,JP1,6.539007864145098
PC1,JP1,10.61134910836497
PC1,JP1,6.011996134136723
PC1,JP1,9.973868524594357
PC1,JP1,22.32493784587412
PC1,JP1,11.629312537268545
PC1,JP1,1.4795154842138984
PC1,JP1,6.918412822848222
PC1,JP1,16.78725602439545
PC1,JP1,2.3873215960478937
PC1,JP1,8.28808816723101
PC1,JP1,8.382022939766344
PC1,JP1,2.4352694361037592
PC1,JP1,23.958453755313435
PC1,JP1,9.660018347475813
PC1,JP1,19.138771361018065
PC1,JP1,8.179923153242001
PC1,JP1,9.76886609588599
PC1,JP1,19.40733119026765
PC1,JP1,7.866264153494772
PC1,JP1,1.815094001673426
PC1,JP1,19.254111759353336
PC1,JP1,21.70614126413865
PC1,JP1,10.520039542354253
PC1,JP1,9.983157099633392
PC1,JP1,2.656972404978724
PC1,JP1,6.180077210896606
PC1,JP1,20.923369119267264
PC1,JP1,8.54163142067
PC1,JP1,19.61946688492663
PC1,JP1,3.90500429258503
PC1,JP1,20.730721258748517
PC1,JP1,11.96704398795514
PC1,JP1,8.856555871887075
PC1,JP1,0.1951288518804972
PC1,JP1,22.863570626428903
PC1,JP1,13.959007121537187
PC1,JP1,6.347727765067965
PC1,JP1,8.292722785630893
PC1,JP1,10.747660841121142
PC1,JP1,11.175972991255072
PC1,JP1,11.888357525891692
PC1,JP1,23.683796339017757
PC1,JP1,17.06747905414421
PC1,JP1,22.68928477982069
PC1,JP1,2.606690410540587
PC1,JP1,22.0890646675863
PC1,JP1,19.52689326051501
PC1,JP1,23.2385925910454
PC1,JP1,17.73864372098916
PC1,JP1,21.92123253776373
PC1,JP1,2.0039501488700253
PC1,JP1,3.126020553300414
PC1,JP1,21.721203851517352
PC1,JP1,2.4565429420484293
PC1,JP1,10.88908286100298
PC1,JP1,0.9800937747852744
PC1,JP1,18.933279846770624
PC1,JP1,3.73943797567215
PC1,JP1,15.052623438475358
PC1,JP1,10.347617512830292
PC1,JP1,17.649467620033008
PC1,JP1,14.47026842436457
PC1,JP1,9.893045601523152
PC1,JP1,22.334807337006737
PC1,JP1,7.301865948784755
PC1,JP1,14.195085773280407
PC1,JP1,8.450098425513367
PC1,JP1,6.445048342266194
PC1,JP1,20.287704221238236
PC1,JP1,7.46435909449421
PC1,JP1,3.971616338615029
PC1,LA1,4.045473296809524
PC1,LA1,17.220475293635104
PC1,LA1,2.243112901368232
PC1,LA1,7.889177145934743
PC1,LA1,21.156535155180464
PC1,LA1,15.126452316590347
PC1,LA1,16.782502869532426
PC1,LA1,0.4449606945696187
PC1,LA1,18.237123795724845
PC1,LA1,2.6042595486626983
PC1,LA1,1.949766823848921
PC1,LA1,1.4304687285766544
PC1,LA1,10.555637671992985
PC1,LA1,18.75259296159161
PC1,LA1,17.524183119644725
PC1,LA1,23.413678753587607
PC1,LA1,0.1633450761593202
PC1,LA1,6.3124872349966985
PC1,LA1,11.983039339528744
PC1,LA1,8.354067066858272
PC1,LA1,3.0613472414205987
PC1,LA1,15.174115199952077
PC1,LA1,18.194245596873586
PC1,LA1,17.465729872812574
PC1,LA1,6.174500213663311
PC1,LA1,6.288452629971477
PC1,LA1,16.853010122447625
PC1,LA1,15.217674470121423
PC1,LA1,23.8743429373974
PC1,LA1,23.289375184242804
PC1,LA1,23.720773974351037
PC1,LA1,14.62217136584513
PC1,LA1,1.744078575859679
PC1,LA1,13.455909530328691
PC1,LA1,2.720373365129234
PC1,LA1,8.943393701703242
PC1,LA1,14.901412420916811
PC1,LA1,7.81260064454227
PC1,LA1,7.595296681015125
PC1,LA1,15.868194915207436
PC1,LA1,18.49586089725034
PC1,LA1,8.966138974837667
PC1,LA1,4.365599846253513
PC1,LA1,21.28290368747588
PC1,LA1,5.669980229616439
PC1,LA1,11.643860796130028
PC1,LA1,3.685372493874043
PC1,LA1,11.960845056491904
PC1,LA1,21.92163408489461
PC1,LA1,1.2082300007397988
PC1,LA1,22.35392030971543
PC1,LA1,1.2117014928925096
PC1,LA1,5.357608232775963
PC1,LA1,3.769772709476735
PC1,LA1,4.23593296451568
PC1,LA1,23.96915260097591
PC1,LA1,0.4891554746598405
PC1,LA1,16.18871013813786
PC1,LA1,15.085343557104745
PC1,LA1,17.80513331158343
PC1,LA1,3.436316912640205
PC1,LA1,17.236505503886427
PC1,LA1,22.885486240186992
PC1,LA1,0.7342526888509902
PC1,LA1,2.447166956002457
PC1,LA1,14.94178010191068
PC1,LA1,21.771455350942297
PC1,LA1,22.758095936524608
PC1,LA1,17.56557462007509
PC1,LA1,6.392269079698361
PC1,LA1,2.0900507570728117
PC1,LA1,19.132702595043416
PC1,LA1,22.876093298784163
PC1,LA1,3.462934293901169
PC1,LA1,11.178852609915417
PC1,LA1,19.032632244901016
PC1,LA1,14.56094813610185
PC1,LA1,1.5427007020746943
PC1,LA1,17.769372990994587
PC1,LA1,4.809710719302675
PC1,LA1,0.8696674288263093
PC1,LA1,2.647456351885534
PC1,LA1,22.777313060688957
PC1,LA1,22.73057885124636
PC1,LA1,3.071791907834962
PC1,LA1,18.882515165622287
PC1,LA1,0.6365464204533975
PC1,LA1,11.75274756153075
PC1,LA1,2.143421017006256
PC1,LA1,21.101604114355787
PC1,LA1,16.749281493717092
PC1,LA2,5.605581754677155
PC1,LA2,4.808338659181726
PC1,LA2,0.9222285761673223
PC1,LA2,8.040344790381447
PC1,LA2,7.033845952875009
PC1,LA2,20.108030429316557
PC1,LA2,8.472441980013521
PC1,LA2,3.223869853089484
PC1,LA2,20.910257784840283
PC1,LA2,3.841178790436023
PC1,LA2,10.862348801391452
PC1,LA2,11.039402740819572
PC1,LA2,23.6672572151916
PC1,LA2,0.940886243003316
PC1,LA2,10.937902424784337
PC1,LA2,2.71822607393514
PC1,LA2,0.2362224339263399
PC1,LA2,23.69568280418597
PC1,LA2,7.381449548595572
PC1,LA2,1.3004622166924031
PC1,LA2,18.70738317040276
PC1,LA2,2.471863093573405
PC1,LA2,19.317137425726514
PC1,LA2,16.62162705948633
PC1,LA2,13.805143952691637
PC1,LA2,10.954610491835917
PC1,LA2,4.367508955779993
PC1,LA2,14.6097472490464
PC1,LA2,5.825447217595775
PC1,LA2,6.45967740797871
PC1,LA2,10.535693887732055
PC1,LA2,5.211901417054957
PC1,LA2,21.62037723121997
PC1,LA2,4.9936654417889
PC1,LA2,13.84572606576359
PC1,LA2,22.90374929984585
PC1,LA2,16.04035026225633
PC1,LA2,23.83305420116017
PC1,LA2,20.6799854456993
PC1,LA2,2.934694406882314
PC1,LA2,8.05010685299391
PC1,LA2,8.223126866946245
PC1,LA2,16.978726946808887
PC1,LA2,8.473145764518893
PC1,LA2,20.436311357329217
PC1,LA2,22.376043321634658
PC1,LA2,19.797706156128108
PC1,LA2,4.325858143184822
PC1,LA2,0.1676326694826917
PC1,LA2,4.625733229100067
PC1,LA2,17.966850957035334
PC1,LA2,1.0931250142699769
PC1,LA2,14.503757510902991
PC1,LA2,4.017362388679542
PC1,LA2,5.12960042531288
PC1,LA2,12.928857800958491
PC1,LA2,17.22339711716298
PC1,LA2,11.24793946584388
PC1,LA2,6.604350019936518
PC1,LA2,22.454269982432947
PC1,LA2,3.375766038515412
PC1,LA2,21.548824170814196
PC1,LA2,20.14948167429042
PC1,LA2,23.363694251792285
PC1,LA2,8.80701545018064
PC1,LA2,23.84195954305149
PC1,LA2,2.535240593193114
PC1,LA2,4.824769730465665
PC1,LA2,12.12571179565493
PC1,LA2,21.54376407675397
PC1,LA2,16.582534434856104
PC1,LA2,23.88396834274987
PC1,LA2,21.07388664085197
PC1,LA2,17.890767523311347
PC1,LA2,18.466045934632405
PC1,LA2,15.779323229883705
PC1,LA2,22.950893953410255
PC1,LA2,4.249718287515343
PC1,LA2,0.6526588722094275
PC1,LA2,0.885971020811323
PC1,LA2,23.34401551137099
PC1,LA2,15.88650404627444
PC1,LA2,3.807241082696878
PC1,LA2,0.9137603586951816
PC1,LA2,18.878532134217465
PC1,LA2,12.584397171805213
PC1,LA2,19.953667429527314
PC1,LA2,21.927975602359503
PC1,LA2,3.4103404193693585
PC1,LA2,14.66348431183333
PC1,LA2,21.34434826054077
PC1,LA2,6.422903322224844
PC1,LA2,22.881120345839214
PC1,LA2,15.51439799698998
PC1,LA2,4.886955340062952
PC1,LA2,14.542052743765066
PC1,LA2,0.7842142440122459
PC1,NA1,22.22810492966042
PC1,NA1,13.25627857920075
PC1,NA1,15.881293575000804
PC1,NA1,4.830229580071006
PC1,NA1,15.298267942115483
PC1,NA1,3.555171139258753
PC1,NA1,1.4560508140764536
PC1,NA1,22.106105556583184
PC1,NA1,6.584793811631057
PC1,NA1,15.834120710591248
PC1,NA1,17.04324784142383
PC1,NA1,20.423116853323872
PC1,NA1,23.531424509107413
PC1,NA1,22.513662338019
PC1,NA1,19.07286114945381
PC1,NA1,4.468411282712829
PC1,NA1,7.631953853860065
PC1,NA1,17.340952366413614
PC1,NA1,13.63940318387463
PC1,NA1,3.5221283309760203
PC1,NA1,21.626743349621023
PC1,NA1,3.048955291830504
PC1,NA1,23.679032794159404
PC1,NA1,1.028936913055304
PC1,NA1,7.361186911484266
PC1,NA1,21.956342781936275
PC1,NA1,23.09999497490084
PC1,NA1,20.39300749644178
PC1,NA1,1.754622266646933
PC1,NA1,3.204867576784069
PC1,NA1,9.242451206235913
PC1,NA1,21.189800502042985
PC1,NA1,7.401206968266914
PC1,NA1,0.9118577998259648
PC1,NA1,18.59931434364588
PC1,NA1,21.85203746344617
PC1,NA1,13.517504498149757
PC1,NA1,20.741145334088703
PC1,NA1,20.503020369054997
PC1,NA1,9.148648433131996
PC1,NA1,13.830906457410446
PC1,NA1,21.58705957245653
PC1,NA1,17.902269692041944
PC1,NA1,19.00406759222509
PC1,NA1,17.764231369107435
PC1,NA1,8.680225931250485
PC1,NA1,4.658689432328517
PC1,NA1,3.451324081728062
PC1,NA1,15.826447585908248
PC1,NA1,11.463404242618385
PC1,NA1,18.880038763807807
PC1,NA1,11.230116796841202
PC1,NA1,11.681946933850451
PC1,NA1,0.6058263069193703
PC1,NA1,0.7324714952345399
PC1,NA1,0.1311359252148998
PC1,NA1,0.823521131553246
PC1,NA1,0.408280317959413
PC1,NA1,0.223958499723003
PC1,NA1,23.133898703496488
PC1,NA1,21.06830946570048
PC1,NA1,22.665692907236203
PC1,NA1,6.404857643788528
PC1,NA1,22.545592795039823
PC1,NA1,6.283052864255215
PC1,NA1,23.78939249988495
PC1,NA1,4.67205076939238
PC1,NA1,6.535711360274819
PC1,NA1,13.95990072731722
PC1,NA1,20.5217735667756
PC1,NA1,12.254882550789077
PC1,NA1,19.1535690869203
PC1,NA1,4.0320734204531306
PC1,NA1,17.62530470033325
PC1,NA1,13.574753891847044
PC1,NA1,11.885423276498422
PC1,NA1,22.96006720926454
PC1,NA1,1.6531010993962465
PC1,NA1,12.803620037788283
PC1,NA1,22.091253275877165
PC1,NA1,14.82878752151858
PC1,NA1,8.6152526104449
PC1,NA1,14.759073042338931
PC1,NA1,18.51497812340012
PC1,NA1,17.277184847256027
PC1,NA1,5.407532483626099
PC1,NA1,20.46120077658202
PC1,NA1,16.897465512727347
PC1,NA1,22.334869959931837
PC1,NA1,22.50882792257149
PC1,NA1,14.95307348551703
PC1,NA1,17.937929202617376
PC1,NA1,7.004104353289849
PC1,NA1,8.033778198274096
PC1,NA1,0.2221650223609605
PC1,NA1,22.73872682472969
PC1,NA1,13.579776310888402
PC1,NA1,4.453212468030953
PC1,NA1,18.51980410972824
PC1,NA1,18.31296559506564
PC1,NA1,19.68368426160514
PC1,NA1,12.286507194433447
PC1,NA1,6.517091277099572
PC1,NA1,22.955051354934625
PC1,NA1,3.5253907392323303
PC1,NA1,22.742324101803536
PC1,NA1,11.578481912909002
PC1,NA1,7.421004849101843
PC1,NA1,13.167394616219784
PC1,NA1,5.330605938064716
PC1,NA1,17.713236349050614
PC1,NA1,14.656106893426951
PC1,NA1,17.079241742158963
PC1,NA1,17.3294139875123
PC1,NA1,13.20693908166524
PC1,NA1,2.19694073766055
PC1,NA1,8.230287253240965
PC1,NA1,22.4304198738686
PC1,NA1,14.945972074040544
PC1,NA1,23.671110026264508
PC1,NA1,8.21445189181657
PC1,NA1,21.17267635606352
PC1,NA1,2.2508018992917966
PC1,NA1,13.901757306166251
PC1,NA1,5.416259495748191
PC1,NA1,3.4778770297285586
PC1,NA1,14.747648750235712
PC1,NA1,3.993680458816321
PC1,NA1,3.221576581751956
PC1,NA1,0.1960022308296585
PC1,NA1,7.676335326820025
PC1,NA1,7.098767946995418
PC1,NA1,5.229629499693251
PC1,NA1,19.282627174411694
PC1,NA1,0.8308358373935736
PC1,NA1,3.580252653293696
PC1,NA1,19.73678880614317
PC1,NA1,14.058017592088667
PC1,NA1,10.556521034425613
PC1,NA1,7.215482255390818
PC1,NA1,11.598175700714826
PC1,NA1,12.03975683943009
PC1,NA1,5.947023431932177
PC1,NA1,15.575482016299055
PC1,NA1,9.06947534624267
PC1,NA1,3.9248420521776826
PC1,NA1,17.473453918642658
PC1,NA1,23.560903626964063
PC1,NA1,17.60383371528941
PC1,NA1,7.812241729383478
PC1,NA1,2.423903040043836
PC1,NA1,9.489883974992292
PC1,NA1,16.781801765165426
PC1,NA1,20.219058560340937
PC1,NA1,23.34205337867688
PC1,NA1,4.192647150184923
PC1,NA1,23.59460430229621
PC1,NA1,18.691216765680057
PC1,NA1,7.342773171419584
PC1,NA1,19.687846997621453
PC1,NA1,22.20214372677816
PC1,NA1,5.294349660905391
PC1,NA1,23.116591653493085
PC1,NA1,23.4037114079677
PC1,NA1,23.015384637771756
PC1,NA1,20.941296494556497
PC1,NA1,4.839474511847278
PC1,NA1,6.744838672006219
PC1,NA1,0.0504773585315758
PC1,NA1,19.84399913866483
PC1,NA1,4.803582428800256
PC1,NA1,20.17143612348261
PC1,NA1,22.70471604110577
PC1,NA1,13.421524165819989
PC1,NA1,14.17755948203692
PC1,NA1,6.9804027009866605
PC1,NA1,19.481675026176976
PC1,NA1,0.5756220394392928
PC1,NA1,23.81668613491187
PC1,NA1,9.865664317714105
PC1,NA1,23.94494579684549
PC1,NA1,23.24240529563813
PC1,NA1,8.55376016848344
PC1,NA1,20.22799479086241
PC1,NA1,10.883397241094496
PC1,NA1,23.33136731066712
PC1,NA1,18.139835332339832
PC1,NA1,0.3018421979915828
PC1,NA1,3.564005483782472
PC1,NA1,0.4115294950438812
PC1,NA1,1.964465269166947
PC1,NA1,17.95159350405462
PC1,NA1,5.030427874722284
PC1,NA1,18.81521057252612
PC1,NA1,10.77738825337939
PC1,NA1,0.5772282305805261
PC1,NA1,6.255516837130209
PC1,NA1,12.362292822878947
PC1,NA1,22.6362420620094
PC1,NA1,19.448922922743183
PC1,NA1,3.037335932300641
PC1,NA1,21.688339625697623
PC1,NA1,21.98260212975216
PC1,NA1,0.8333203555484641
PC1,NA1,0.6580059853841647
PC1,NA1,19.621184386646217
PC1,NA1,23.66151723495593
PC1,NA1,2.14328100256826
PC1,NA1,23.35336543093422
PC1,NA1,23.340649238495324
PC1,NA1,10.728086295186417
PC1,NA1,15.301187545768396
PC1,NA1,1.467638834350779
PC1,NA1,16.962174367372896
PC1,NA1,18.90154766042556
PC1,NA1,3.505727543050586
PC1,NA1,22.58328475019475
PC1,NA1,22.930574673217624
PC1,NA1,3.7884335290109785
PC1,NA1,3.4221752497496496
PC1,NA1,18.19137401592736
PC1,NA1,18.59619897048635
PC1,NA1,10.548740130037697
PC1,NA1,7.010756269168708
PC1,NA1,0.0138951066364141
PC1,NA1,3.106038854807309
PC1,NA1,23.21481429274766
PC1,NA1,22.28156889557208
PC1,NA1,10.005980676354463
PC1,NA1,18.887119121031063
PC1,NA1,21.145096185005283
PC1,NA1,21.83627757904226
PC1,NA1,9.613402161627915
PC1,NA1,16.87539044610643
PC1,NA1,10.19959864401621
PC1,NA1,22.398569620110774
PC1,NA1,0.1843106679472557
PC1,NA1,2.2626725858424037
PC1,NA1,15.958107267702864
PC1,NA1,20.18016176179672
PC1,NA1,1.6619032430410057
PC1,NA1,15.636666388112836
PC1,NA1,13.431533257499389
PC1,NA1,4.756112907842661
PC1,NA1,6.7111135382745495
PC1,NA1,11.69239799617674
PC1,NA1,23.407960561490857
PC1,NA1,0.8310929141804717
PC1,NA1,22.80952359971772
PC1,NA1,20.711343115604528
PC1,NA1,16.276308467566814
PC1,NA1,1.9162589877124576
PC1,NA1,10.992188479990167
PC1,NA1,23.17603240625338
PC1,NA1,4.782939245972113
PC1,OC1,14.117829781694155
PC1,OC1,15.86195665752421
PC1,OC1,16.164412866984037
PC1,OC1,23.53452639738228
PC1,OC1,22.9270189789976
PC1,OC1,8.332582163066178
PC1,OC1,23.1333180386169
PC1,OC1,21.33973197287051
PC1,OC1,4.311068802194548
PC1,OC1,16.183316061913263
PC1,OC1,0.7808086714243387
PC1,OC1,1.4910505348769476
PC1,OC1,7.525800655524669
PC1,OC1,8.03980572083033
PC1,OC1,5.966491735538639
PC1,OC1,23.547976809158712
PC1,OC1,14.885252142081567
PC1,OC1,6.900080019617562
PC1,OC1,7.648448470119742
PC1,OC1,7.766226783974901
PC1,OC1,19.34125106944152
PC1,OC1,13.693299208701715
PC1,OC1,14.76244840628794
PC1,OC1,6.457071805154481
PC1,OC1,3.065350197387445
PC1,OC1,20.084689546898197
PC1,OC1,11.413804787240634
PC1,OC1,4.151372726883949
PC1,OC1,0.724447126268636
PC1,OC1,6.939722865319432
PC1,OC1,6.053751302083221
PC1,OC1,19.714960139045044
PC1,OC1,1.064831663066748
PC1,OC1,12.978501656475704
PC1,OC1,14.370983660331266
PC1,OC1,5.949546191771436
PC1,OC1,15.1052357511961
PC1,OC1,12.843981475058817
PC1,OC1,17.328179431984708
PC1,OC1,2.6379991729271097
PC1,OC1,12.18415449097432
PC1,OC1,20.890138671350257
PC1,OC1,6.99341420507508
PC1,OC1,22.443798687060468
PC1,OC1,21.385182433234142
PC1,OC1,1.6597355721579206
PC1,OC1,12.11665363399893
PC1,OC1,8.875703024164864
PC1,OC1,19.240132088649087
PC1,OC1,5.252258071797517
PC1,OC1,8.238302619708577
PC1,OC1,2.445278235282071
PC1,OC1,17.776521540363944
PC1,OC1,22.877390424969583
PC1,OC1,3.199819169557905
PC1,OC1,13.88907101916194
PC1,OC1,20.74964608190944
PC1,OC1,5.389693346295765
PC1,OC1,20.329059280323136
PC1,OC1,23.61569238766222
PC1,OC1,10.340589488672492
PC1,OC1,22.578344628036486
PC1,OC1,10.284018007822104
PC1,OC1,19.69333647850135
PC1,OC1,6.26925084977567
PC1,OC1,19.866475029218723
PC1,OC1,8.792873378374267
PC1,OC1,7.543611156534183
PC1,OC1,18.727617714027485
PC1,OC1,23.87650237398857
PC1,OC1,2.2700909031154524
PC1,OC1,16.651120325754093
PC1,OC1,18.566686691987226
PC1,OC1,1.6011835000096468
PC1,OC1,10.666636157466067
PC1,OC1,3.9932759947583847
PC1,OC1,13.960368227918604
PC1,OC1,19.46945400066663
PC1,OC1,23.33655675681515
PC1,OC1,12.64424307565115
PC1,OC1,9.669991097480477
PC1,OC1,18.68947979683822
PC1,OC1,7.894498969915546
PC1,OC1,12.355266429710284
PC1,OC1,19.61188729398989
PC1,OC1,2.963229102745764
PC1,OC1,6.098049193570052
PC1,OC1,17.344845881630494
PC1,OC1,7.493294368019079
PC1,OC1,10.405120354557628
PC1,OC1,19.50697094153533
PC1,OC1,22.017637640218418
PC1,OC1,5.578679014569197
PC1,OC1,14.372567231954813
PC1,OC1,18.96625359824594
PC1,OC1,12.633649599300847
PC1,OC1,21.015496957648804
PC1,OC1,3.428888860158999
PC1,OC1,6.550270341207781
PC1,OC1,15.768749460012277
PC1,OC1,17.269212807705355
PC1,OC1,13.988039865203158
PC1,OC1,14.216114302346575
PC1,OC1,8.14351360257318
PC1,OC1,5.149979464473166
PC1,OC1,1.4053665899294856
PC1,OC1,17.22050617398007
PC1,OC1,14.85781307395514
PC1,OC1,5.270619637271796
PC1,OC1,18.894506422344733
PC1,OC1,11.11836184117049
PC1,OC1,8.681215941216209
PC1,OC1,1.51436865242151
PC1,OC1,6.366476028478132
PC1,OC1,8.652216976305695
PC1,OC1,16.46060243020898
PC1,OC1,8.167621533077124
PC1,OC1,16.74203099538463
PC1,OC1,23.783234434089543
PC1,OC1,1.525129547167232
PC1,OC1,22.989885394129686
PC1,OC1,22.894580471577527
PC1,OC1,6.265260618239655
PC1,OC1,0.6526718549616177
PC1,OC1,7.356030298210406
PC1,OC1,17.446481655037893
PC1,OC1,19.52858511015308
PC1,OC1,8.10226807176447
PC1,OC1,10.16252056376477
PC1,OC1,11.726927352105225
PC1,OC1,21.77701879906125
PC1,OC1,9.13924851809523
PC1,OC1,1.4985329522669524
PC1,OC1,1.758801877006281
PC1,OC1,2.251307583300573
PC1,OC1,21.730629733208303
PC1,OC1,15.510824013598722
PC1,OC1,21.657647021464925
PC1,OC1,21.4217338447394
PC1,OC1,5.146310136754263
PC1,OC1,20.463971321246053
PC1,OC1,8.268363934982744
PC1,OC1,18.23645881391076
PC1,OC1,0.2445470846867579
PC1,OC1,14.749002330914546
PC1,OC1,21.534520975497635
PC1,OC1,3.4486472846357046
PC1,OC1,9.155924242380337
PC1,OC1,14.841628121070912
PC1,OC1,0.2767648146325854
PC1,OC1,1.6639027028991364
PC1,OC1,7.0603628788153046
PC1,OC1,20.22021057368555
PC1,OC1,15.189831567505976
PC1,OC1,1.78610249678853
PC1,OC1,3.1862956741636133
PC1,OC1,1.240306143157163
PC1,OC1,8.740072516767817
PC1,OC1,5.281463447223246
PC1,OC1,22.761920075434546
PC1,OC1,1.0203710963775734
PC1,OC1,16.22387831661716
PC1,OC1,3.912915844612982
PC1,OC1,7.466528520412119
PC1,OC1,5.179970884084316
PC1,OC1,4.120086141717252
PC1,OC1,6.64708231700476
